pH,Mg Bound (Initial),Mg Initial,Ca Bound (Initial),Ca Initial,C(4) Bound (Initial),C(4) Initial,Cl Bound (Initial),Cl Initial,cal_ini_mol,dol_ini_mol,C(4) Final,Ca Final,Mg Final,Cl Final,pH_out,Calcite,Dolomite
6.602698846650945,0.0056131268003503,1.1648658794987083e-07,5.578286336827749e-09,9.051272801137406e-07,0.0619532650695889,0.0082394130212094,0.0044045431421936,0.0204121953102775,0.122,0.122,0.0712491676578531,0.008605332517031,0.0062942904260848,0.004405278952759,5.982572806956897,0.114076222698683,0.1213198877050545
6.116403863652073,0.0057332745539219,1.2360787959180206e-07,4.935346969681005e-09,4.415646977872511e-07,0.0686755085874111,0.0011494749637133,0.002214479430169,0.0480318470151775,0.122,0.122,0.0775114674035731,0.0084088265343373,0.0061504176600805,0.0022148310502751,5.966660963453998,0.1140086800455623,0.1215838333161783
6.6289832011339165,0.0039562759225778,1.5495980041740333e-07,8.495301309445522e-09,2.061333501357491e-07,0.006883971522916,0.0003653766502595,0.0064501679370332,0.058775716528795,0.122,0.122,0.0097738933319497,0.0039342385510244,0.0029118159089458,0.0064505023041399,6.725750944240371,0.1170213629287657,0.123044610950011
7.511525124287868,0.0078468751594149,3.131640885825056e-08,8.05445490389118e-09,7.382547315092577e-07,0.0243756854085653,0.0011104975576959,0.0099191826041135,0.0362687502445685,0.122,0.122,0.028803214071929,0.0070756051198157,0.0051974919754295,0.0099199716245442,6.259745114839973,0.1122751691331014,0.1246497965851031
6.693469097145811,0.0057314820036489,5.9584843495965564e-08,4.103199138566922e-09,5.559679188359313e-07,0.0625008456199552,0.0095688399746249,0.0023725938432841,0.0919349691849494,0.122,0.122,0.0707796139008283,0.0080847218177123,0.0059170865856961,0.0023729468310675,5.996937318197589,0.1141012093141838,0.1218152756143612
6.953447585799382,0.0084612636187382,1.652634028050439e-07,3.715260811798941e-09,8.401036244508915e-07,0.0929907568307099,0.0014686326691793,0.0070334900490678,0.0077367781698072,0.122,0.122,0.1032590016517219,0.0108238660642893,0.0078900538213177,0.007034787443295,5.847499725924223,0.110605468923356,0.1225726649245821
7.332896937647312,0.0090392645336367,1.3667395898693513e-07,4.489143931710505e-09,4.378086936149794e-07,0.062977781391282,0.0087830184785497,0.0098492225889388,0.0525227211367416,0.122,0.122,0.0711794615604188,0.0099596597019312,0.0072733399265966,0.0098506741866168,5.953448917397611,0.11027481603689,0.123766996408132
7.771938831046352,0.0077509750284415,9.526068477512473e-08,7.108545116391346e-09,3.241701952856856e-07,0.0177495469796412,0.004132199419287,0.0040027195269339,0.006657717975544,0.122,0.122,0.0176068620229197,0.0043763853570543,0.0032319378092831,0.004002709123945,6.5115927730106815,0.1131045815579281,0.1265190288193941
7.790160742863702,0.0057434367413525,1.3377229307364053e-07,2.7772133490916606e-09,4.686904489492905e-07,0.0438494730385081,0.002204074921462,0.0074299663428762,0.0785134572942279,0.122,0.122,0.0523694388704536,0.0082301127602039,0.006027457878963,0.0074311040028465,6.068866114100049,0.1140542483686185,0.1217169016320838
6.105730483798758,0.0072080669229726,1.7444348385744325e-07,7.0767617003333914e-09,5.954460249768364e-07,0.0176326732359585,0.0075244780103733,0.0019859257982836,0.0328747104672335,0.122,0.122,0.0170135582337797,0.0037884944580751,0.0028005805380015,0.0019859037001242,6.557246087175743,0.1138040152406953,0.1264074552214886
6.634453474247576,0.0024280600613799,1.6027818771352646e-07,8.134170185779543e-10,7.694390267968243e-07,0.0650242872316517,0.0001555619879053,0.0087187268118886,0.0866639767989717,0.122,0.122,0.0801652075586943,0.0101485967739802,0.0074077008231087,0.0087204934500899,5.920697608250845,0.1168316000646399,0.1170218599248245
7.679344030935488,0.0038617842412529,8.7952614918654e-08,2.2969315143222503e-10,6.187756941361151e-07,0.0526322787737098,0.0070157417082327,0.0091126982008751,0.069800059999941,0.122,0.122,0.0651088087720926,0.0094336442976743,0.0068949635590908,0.0091145118677668,5.986312845338457,0.1156000404136296,0.1189681926883988
7.657619505070063,0.0053829566404736,6.17761520060079e-08,2.4876240704220307e-09,9.353244389542096e-07,0.0977606908576495,0.0088231086278835,0.0075327822768011,0.0053426176776991,0.122,0.122,0.1119748330848247,0.0113244900372516,0.0082490372947083,0.007534704579738,5.819629748094556,0.1135423777341538,0.1191360238939199
7.463457958396965,0.0037192481847053,4.096306119591272e-08,2.0766847085173793e-09,8.820826427448749e-07,0.088425371318297,0.0084770503508126,0.0088522476403663,0.084789709570506,0.122,0.122,0.1042994798031955,0.0113225101911314,0.0082488808265173,0.0088545433867843,5.8363082934614186,0.1152079214373012,0.1174725060724936
7.458406618808057,0.0045855766969653,9.191312913242095e-08,9.441590929242585e-09,5.957105403695325e-07,0.0053429156814142,0.0031906744157458,0.0022783856628979,0.0818635188601494,0.122,0.122,0.0035242079520881,0.0015857227783085,0.0011811601430087,0.0022783720885239,7.361355198580873,0.1170098676989712,0.1254044095166909
7.179143313067531,0.0051458590396912,1.4925007912331117e-07,8.212983648767068e-10,6.78646775886545e-07,0.0713583544055958,0.0039983164782438,0.0032174894398668,0.0713056640156104,0.122,0.122,0.0815619047195841,0.00886058604421,0.0064766839137857,0.0032180793741413,5.943679261660617,0.1144706766651313,0.1206703624234771
6.248180239222924,0.005356276151751,7.773160001630676e-08,8.801878808841121e-09,6.094774157009462e-07,0.0176070101970138,0.0082479009974589,0.0019822342853849,0.0045282401654893,0.122,0.122,0.0193237490295139,0.0040679330879853,0.0030047136091869,0.0019822953004387,6.501027351730111,0.1155805458972275,0.1243516550276556
6.199278087027537,0.0010950460862861,1.669728035387559e-07,4.632748378732181e-09,8.827918493114243e-07,0.0457922693975353,0.0024801319661145,0.0080983042317707,0.0307080154768472,0.122,0.122,0.0600830444642517,0.0088818277483594,0.0064972643134239,0.0080995242572432,6.018521150519315,0.1185207542965905,0.1165987604510811
6.393370157137708,0.0047764656159473,3.623327130672477e-08,1.0788680296986303e-09,2.0608036165096805e-07,0.0445800976864957,0.0075762566957009,0.0017437198880635,0.0238151924182246,0.122,0.122,0.0515464750834934,0.0067703637412986,0.0049674967282825,0.0017439382108894,6.113637120622391,0.1154208941500002,0.1218095907663052
6.990424177863861,0.0088211720413196,6.857325779460671e-08,2.918296816510586e-09,3.265610332148919e-07,0.0103300035880034,0.0019963656146567,0.0050210636202095,0.005972650298168,0.122,0.122,0.0067848763586072,0.0030288583284253,0.0022472244605211,0.0050209469521592,6.921242108665128,0.1123971788468219,0.128573895363697
6.649152759915185,0.00255919436423,1.2124195920736172e-08,8.026366090813641e-09,5.089144936691876e-07,0.0073191186066999,0.0074300562863733,0.0048267240369141,0.0562611428843433,0.122,0.122,0.0112510942298135,0.0037300477101615,0.0027607951149981,0.0048270639300043,6.692772276247445,0.1184716293159672,0.1217985936479794
7.539365805385795,0.0017329350083741,1.638574010478026e-07,9.746283580779298e-09,9.847473965980769e-07,0.0843548005970503,0.0002028406462541,0.0042410419125424,0.0948580923262878,0.122,0.122,0.099920407657927,0.0099884627163468,0.00728819823142,0.0042421655872258,5.871135973334875,0.1175675255053172,0.1164466672918459
7.227822743962281,0.0045510243926659,1.9408367034097446e-07,5.168975114402091e-09,6.401870136922818e-07,0.080504684382528,0.0022989378393188,0.0044261350709339,0.0476539462034317,0.122,0.122,0.0927566044146459,0.0097028699599874,0.007083362085044,0.0044271092719635,5.894564929654797,0.1148300493333245,0.1194692210264634
6.360862608675053,0.004326330748539,1.2694579644673426e-07,9.539790637928594e-09,4.0821233565428237e-07,0.0191437917347576,0.0090592229060321,0.0085213726652218,0.0148812024067613,0.122,0.122,0.026014660761111,0.0064511264319882,0.0047442670744236,0.0085224169189534,6.308275303089023,0.1159670285755618,0.1215826449902659
7.043630867148496,0.001744815213222,4.8908232901837803e-08,4.201755686098625e-09,6.14111502460384e-07,0.0219946693074273,0.0051416593546075,0.0052738722536573,0.071592704970713,0.122,0.122,0.0307637470743543,0.006056603988266,0.0044547518598363,0.0052745341188019,6.275218220640431,0.1186535378655513,0.1192906223496719
6.888097856832715,0.0080541503384844,1.482660159295666e-07,6.3709881929509116e-09,7.168939181958077e-07,0.0136636210292405,0.0045669284408925,0.0094933312807303,0.0076296291557367,0.122,0.122,0.0152020768034726,0.0055212161003881,0.0040712417200111,0.0094935930294309,6.501650678129459,0.1124959216294997,0.1259830208670421
6.190161452069486,0.0052240478025179,1.0044233147349552e-07,3.931032150151851e-09,3.2981341803301933e-07,0.0833798203970504,0.0021062090960946,0.00871693449375,0.0870431397107406,0.122,0.122,0.0971372598423336,0.0109675614933393,0.0079946362785819,0.0087190863421259,5.859353423102812,0.1138037646241531,0.1192313845798751
7.967728205458344,0.0091448402349993,8.896825549890777e-08,7.519897912232254e-09,4.52323139075672e-07,0.0463862217621167,0.0020378790977134,0.0069287444029855,0.0072135681140859,0.122,0.122,0.0511459674217929,0.0080234297586633,0.0058779788541365,0.0069293369342239,6.080152055021468,0.1107098998390047,0.1252673640099199
6.975596856645232,0.009858760226787,3.6745120389277226e-08,2.4471956825082132e-09,2.783099186850589e-07,0.0806235143428429,0.0048028837016592,0.0087955924890843,0.0310680919068853,0.122,0.122,0.0891267033863438,0.0106114997943034,0.007739641160102,0.0087969361957222,5.886353206299788,0.1092698222543328,0.1241203012745554
6.463947834679892,0.0087344058698576,1.8424339604115082e-07,4.366256267492249e-09,8.111833860303596e-07,0.0242013478715718,0.003094546889168,0.0088611248077312,0.0827374736309951,0.122,0.122,0.0269729363691037,0.006630652073979,0.004874576997083,0.0088615657532114,6.292098482884427,0.1115096108005999,0.1258600714284113
7.716459017671808,0.0085018828514117,8.290474965574861e-08,1.9454027765199063e-09,5.0303552061207e-07,0.0297358793834764,0.0069970579814924,0.0022605295404371,0.0372568154224223,0.122,0.122,0.0303831526754573,0.0052690810700079,0.0038798310795282,0.0022605557226497,6.309633761963925,0.112108885194085,0.1266220967088701
6.445098463795286,0.002883981624141,1.995070897563757e-07,3.954647380717525e-09,2.075368435229523e-07,0.0932518058393388,0.0032938099230494,0.0025251789983355,0.0073760040225193,0.122,0.122,0.1075302805011369,0.0099095222690655,0.0072297678244604,0.0025258264497023,5.85545063266962,0.1164369547940132,0.1176560670240225
6.638910095470267,0.0064671975370936,1.4597623326913237e-07,4.9061965588913495e-09,6.796223037919216e-07,0.0149425948824161,0.0099895595746571,0.0099173810484335,0.0503165991228455,0.122,0.122,0.0190592358053683,0.0060951423189479,0.0044880743951575,0.0099181143180815,6.4108461635559975,0.1139258582596446,0.1239794549558906
6.647492285884914,0.0078090148755178,2.793010077182265e-08,1.1041780555125535e-09,6.219236897319154e-07,0.0997548482574268,0.0078167705633607,0.0017698860510224,0.0931293594152061,0.122,0.122,0.1088884376477822,0.0097867112099305,0.0071408093486217,0.0017701764219592,5.855000825139253,0.111545518387934,0.1226693768697489
6.425916439772369,0.0086954638665993,1.4926483408931646e-07,8.794733882657118e-09,4.294480211617087e-07,0.0806672976863296,0.0083660578912963,0.0077515384245893,0.0390244160427315,0.122,0.122,0.0899540796833793,0.0103902467680576,0.0075799991731651,0.0077528317922748,5.888298476511286,0.1104947661533487,0.123116729228284
6.352028512019015,0.0045113974944966,1.752422466085575e-07,6.2201304465127396e-09,3.8593643390428613e-07,0.0416787854419659,0.0049151783970687,0.005878032630582,0.0244783826350511,0.122,0.122,0.0505527531294206,0.0077208242751143,0.0056586199956187,0.0058789700081926,6.09109877778539,0.1154267332561367,0.1208536797425843
7.416663908085453,0.0032762095582444,1.0741330556365603e-07,4.854423307137003e-09,8.70233383135228e-07,0.0893061977743012,0.0091707988949752,0.0019314125835532,0.0072952398204944,0.122,0.122,0.1025692076372914,0.0095487050707447,0.0069700235035895,0.0019318727214481,5.873949831021112,0.1161457279253394,0.1183078461909086
7.578732019413656,0.0074358057093865,1.1885937001520077e-07,3.691945928639772e-09,9.024675416058032e-07,0.0044191592431354,0.0010742728377737,0.0082430312598256,0.0595783517755192,0.122,0.122,0.0020700016415155,0.0029177622345749,0.0021688750218777,0.0082429915202007,7.384288558123815,0.1138153071594621,0.1272669202313194
7.523252819664619,0.0034742159650938,1.3654741271621405e-07,8.601238228557375e-09,3.4691612005111933e-07,0.0291569072509154,0.0081560464526565,0.0061913196971486,0.0355554195636928,0.122,0.122,0.03758302136874,0.0068594762975254,0.0050369792496566,0.0061922558042809,6.193780133099804,0.1167035711021656,0.1204379981749683
